year,fips,County,population,stateFIPS,State,Evictions,County_eviction_rate,State_eviction_rate,US_eviction_rate,Evictions_greater_state,Evictions_greater_US,covidCases,covidDeaths,County_covid_cases_rate,County_covid_death_rate,State_covid_cases_rate,State_covid_death_rate,US_covid_cases_rate,US_covid_death_rate,covidCases_greater_state,covidDeaths_greater_state,covidCases_greater_US,covidDeaths_greater_US
2016,13315,Wilcox County,8635,13,GA,31,0.003590040532715692,0.014160480807272856,0.0070989431008165165,0,0,89,9,0.010306890561667632,0.0010422698320787492,0.0029947068538167094,1.8220084120442554e-4,0.0032058764285411655,1.8379222213283012e-4,1,1,1,1
2016,13077,Coweta County,148509,13,GA,1985,0.013366193294682477,0.014160480807272856,0.0070989431008165165,0,1,195,4,0.001313051734238329,2.6934394548478544e-5,0.0029947068538167094,1.8220084120442554e-4,0.0032058764285411655,1.8379222213283012e-4,0,0,0,0
2016,13113,Fayette County,114421,13,GA,1188,0.010382709467667648,0.014160480807272856,0.0070989431008165165,0,1,176,10,0.0015381791803952072,8.739654434063678e-5,0.0029947068538167094,1.8220084120442554e-4,0.0032058764285411655,1.8379222213283012e-4,0,0,0,0
2016,13219,Oconee County,40280,13,GA,100,0.0024826216484607746,0.014160480807272856,0.0070989431008165165,0,0,64,0,0.0015888778550148957,0,0.0029947068538167094,1.8220084120442554e-4,0.0032058764285411655,1.8379222213283012e-4,0,0,0,0
2016,13317,Wilkes County,9777,13,GA,36,0.00368211107701749,0.014160480807272856,0.0070989431008165165,0,0,25,0,0.0025570215812621457,0,0.0029947068538167094,1.8220084120442554e-4,0.0032058764285411655,1.8379222213283012e-4,0,0,0,0
2016,13173,Lanier County,10423,13,GA,168,0.016118200134318333,0.014160480807272856,0.0070989431008165165,1,1,8,1,7.675333397294445e-4,9.594166746618056e-5,0.0029947068538167094,1.8220084120442554e-4,0.0032058764285411655,1.8379222213283012e-4,0,0,0,0
2016,13045,Carroll County,119992,13,GA,2938,0.024484965664377627,0.014160480807272856,0.0070989431008165165,1,1,358,14,0.0029835322354823655,1.1667444496299753e-4,0.0029947068538167094,1.8220084120442554e-4,0.0032058764285411655,1.8379222213283012e-4,0,0,0,0
2016,13067,Cobb County,760141,13,GA,20324,0.026737144819184863,0.014160480807272856,0.0070989431008165165,1,1,1615,94,0.0021246058297079095,1.2366126810683806e-4,0.0029947068538167094,1.8220084120442554e-4,0.0032058764285411655,1.8379222213283012e-4,0,0,0,0
2016,13311,White County,30798,13,GA,358,0.011624131437106305,0.014160480807272856,0.0070989431008165165,0,1,59,0,0.0019157088122605363,0,0.0029947068538167094,1.8220084120442554e-4,0.0032058764285411655,1.8379222213283012e-4,0,0,0,0
2016,13125,Glascock County,2971,13,GA,22,0.007404914170313026,0.014160480807272856,0.0070989431008165165,0,1,0,0,0,0,0.0029947068538167094,1.8220084120442554e-4,0.0032058764285411655,1.8379222213283012e-4,0,0,0,0
2016,13047,Catoosa County,67580,13,GA,984,0.014560520864160995,0.014160480807272856,0.0070989431008165165,1,1,46,0,6.806747558449246e-4,0,0.0029947068538167094,1.8220084120442554e-4,0.0032058764285411655,1.8379222213283012e-4,0,0,0,0
2016,13215,Muscogee County,195769,13,GA,2340,0.011952862812804887,0.014160480807272856,0.0070989431008165165,0,1,302,7,0.0015426344313961863,3.57564272177924e-5,0.0029947068538167094,1.8220084120442554e-4,0.0032058764285411655,1.8379222213283012e-4,0,0,0,0
2016,13251,Screven County,13966,13,GA,126,0.009021910353716169,0.014160480807272856,0.0070989431008165165,0,1,15,1,0.0010740369468709723,7.160246312473149e-5,0.0029947068538167094,1.8220084120442554e-4,0.0032058764285411655,1.8379222213283012e-4,0,0,0,0
2016,13275,Thomas County,44451,13,GA,727,0.016355087624575375,0.014160480807272856,0.0070989431008165165,1,1,186,19,0.004184382803536478,4.274369530494252e-4,0.0029947068538167094,1.8220084120442554e-4,0.0032058764285411655,1.8379222213283012e-4,1,1,1,1
2016,13303,Washington County,20374,13,GA,175,0.008589378619809561,0.014160480807272856,0.0070989431008165165,0,1,42,1,0.002061450868754295,4.908216354176892e-5,0.0029947068538167094,1.8220084120442554e-4,0.0032058764285411655,1.8379222213283012e-4,0,0,0,0
2016,13013,Barrow County,83240,13,GA,994,0.011941374339259972,0.014160480807272856,0.0070989431008165165,0,1,133,4,0.0015977895242671792,4.805382027871216e-5,0.0029947068538167094,1.8220084120442554e-4,0.0032058764285411655,1.8379222213283012e-4,0,0,0,0
2016,13205,Mitchell County,21863,13,GA,364,0.016649133238805288,0.014160480807272856,0.0070989431008165165,1,1,310,30,0.014179206879202304,0.0013721813108905456,0.0029947068538167094,1.8220084120442554e-4,0.0032058764285411655,1.8379222213283012e-4,1,1,1,1
2016,13167,Johnson County,9643,13,GA,48,0.004977704034014311,0.014160480807272856,0.0070989431008165165,0,0,49,2,0.005081406201389609,2.0740433475059628e-4,0.0029947068538167094,1.8220084120442554e-4,0.0032058764285411655,1.8379222213283012e-4,1,1,1,1
2016,13029,Bryan County,39627,13,GA,334,0.008428596663890781,0.014160480807272856,0.0070989431008165165,0,1,52,2,0.0013122366063542533,5.0470638705932825e-5,0.0029947068538167094,1.8220084120442554e-4,0.0032058764285411655,1.8379222213283012e-4,0,0,0,0
2016,13321,Worth County,20247,13,GA,176,0.008692645824072701,0.014160480807272856,0.0070989431008165165,0,1,153,11,0.007556675062972292,5.432903640045438e-4,0.0029947068538167094,1.8220084120442554e-4,0.0032058764285411655,1.8379222213283012e-4,1,1,1,1
2016,13287,Turner County,7985,13,GA,120,0.015028177833437696,0.014160480807272856,0.0070989431008165165,1,1,68,8,0.008515967438948028,0.0010018785222291797,0.0029947068538167094,1.8220084120442554e-4,0.0032058764285411655,1.8379222213283012e-4,1,1,1,1
2016,13027,Brooks County,15457,13,GA,166,0.010739470789933363,0.014160480807272856,0.0070989431008165165,0,1,58,6,0.00375234521575985,3.8817364300963963e-4,0.0029947068538167094,1.8220084120442554e-4,0.0032058764285411655,1.8379222213283012e-4,1,1,1,1
2016,15009,Maui County,167417,15,HI,1558,0.009306103920151477,0.0044991590323208795,0.0070989431008165165,1,1,116,5,6.928806513078123e-4,2.9865545314991906e-5,4.387597462123966e-4,1.0288163884431908e-5,0.0032058764285411655,1.8379222213283012e-4,1,1,0,0
2016,15003,Honolulu County,974563,15,HI,2397,0.002459563927627049,0.0044991590323208795,0.0070989431008165165,0,0,399,11,4.094142708065051e-4,1.128711022273573e-5,4.387597462123966e-4,1.0288163884431908e-5,0.0032058764285411655,1.8379222213283012e-4,0,1,0,0
2016,15007,Kauai County,72293,15,HI,317,0.004384933534367089,0.0044991590323208795,0.0070989431008165165,0,0,21,0,2.904845559044444e-4,0,4.387597462123966e-4,1.0288163884431908e-5,0.0032058764285411655,1.8379222213283012e-4,0,0,0,0
2016,15001,Hawaii County,201513,15,HI,372,0.0018460347471379018,0.0044991590323208795,0.0070989431008165165,0,0,73,0,3.622595068308248e-4,0,4.387597462123966e-4,1.0288163884431908e-5,0.0032058764285411655,1.8379222213283012e-4,0,0,0,0
2016,23029,Washington County,31379,23,ME,70,0.0022307912935402656,0.0038556183435821947,0.0070989431008165165,0,0,2,0,6.3736894101150445e-005,0,5.516550084143742e-4,3.121649213896489e-5,0.0032058764285411655,1.8379222213283012e-4,0,0,0,0
2016,23015,Lincoln County,34634,23,ME,83,0.0023964889992492927,0.0038556183435821947,0.0070989431008165165,0,0,13,0,3.753536986776e-4,0,5.516550084143742e-4,3.121649213896489e-5,0.0032058764285411655,1.8379222213283012e-4,0,0,0,0
2016,23027,Waldo County,39715,23,ME,80,0.0020143522598514416,0.0038556183435821947,0.0070989431008165165,0,0,48,11,0.0012086113559108649,2.769734357295732e-4,5.516550084143742e-4,3.121649213896489e-5,0.0032058764285411655,1.8379222213283012e-4,1,1,0,1
2016,23013,Knox County,39772,23,ME,119,0.002992054711857588,0.0038556183435821947,0.0070989431008165165,0,0,16,0,4.022930705018606e-4,0,5.516550084143742e-4,3.121649213896489e-5,0.0032058764285411655,1.8379222213283012e-4,0,0,0,0
2016,23005,Cumberland County,295003,23,ME,968,0.003281322562821395,0.0038556183435821947,0.0070989431008165165,0,0,486,26,0.0016474408734826426,8.813469693528541e-5,5.516550084143742e-4,3.121649213896489e-5,0.0032058764285411655,1.8379222213283012e-4,1,1,0,0
2016,23011,Kennebec County,122302,23,ME,777,0.006353125868751124,0.0038556183435821947,0.0070989431008165165,1,0,104,6,8.503540416346421e-4,4.90588870173832e-5,5.516550084143742e-4,3.121649213896489e-5,0.0032058764285411655,1.8379222213283012e-4,1,1,0,0
2016,23025,Somerset County,50484,23,ME,201,0.003981459472308058,0.0038556183435821947,0.0070989431008165165,1,0,17,0,3.367403533792885e-4,0,5.516550084143742e-4,3.121649213896489e-5,0.0032058764285411655,1.8379222213283012e-4,0,0,0,0
2016,23007,Franklin County,30199,23,ME,55,0.0018212523593496472,0.0038556183435821947,0.0070989431008165165,0,0,27,1,8.940693400443724e-4,3.311367926090268e-5,5.516550084143742e-4,3.121649213896489e-5,0.0032058764285411655,1.8379222213283012e-4,1,1,0,0
2016,23009,Hancock County,54987,23,ME,132,0.002400567406841617,0.0038556183435821947,0.0070989431008165165,0,0,10,0,1.8186116718497099e-4,0,5.516550084143742e-4,3.121649213896489e-5,0.0032058764285411655,1.8379222213283012e-4,0,0,0,0
2016,23031,York County,207641,23,ME,779,0.0037516675415741594,0.0038556183435821947,0.0070989431008165165,0,0,205,7,9.872809319931997e-4,3.371203182415804e-5,5.516550084143742e-4,3.121649213896489e-5,0.0032058764285411655,1.8379222213283012e-4,1,1,0,0
2016,23017,Oxford County,57975,23,ME,179,0.00308753773178094,0.0038556183435821947,0.0070989431008165165,0,0,15,0,2.58732212160414e-4,0,5.516550084143742e-4,3.121649213896489e-5,0.0032058764285411655,1.8379222213283012e-4,0,0,0,0
2016,23003,Aroostook County,67055,23,ME,259,0.003862500932070688,0.0038556183435821947,0.0070989431008165165,1,0,5,0,7.456565505927969e-5,0,5.516550084143742e-4,3.121649213896489e-5,0.0032058764285411655,1.8379222213283012e-4,0,0,0,0
2016,23019,Penobscot County,152148,23,ME,896,0.005889002813050451,0.0038556183435821947,0.0070989431008165165,1,0,78,0,5.126587270289455e-4,0,5.516550084143742e-4,3.121649213896489e-5,0.0032058764285411655,1.8379222213283012e-4,0,0,0,0
2016,23021,Piscataquis County,16785,23,ME,33,0.001966041108132261,0.0038556183435821947,0.0070989431008165165,0,0,1,0,5.957700327673518e-5,0,5.516550084143742e-4,3.121649213896489e-5,0.0032058764285411655,1.8379222213283012e-4,0,0,0,0
2016,23001,Androscoggin County,108277,23,ME,962,0.008884620002401249,0.0038556183435821947,0.0070989431008165165,1,1,48,2,4.4330744294725563e-4,1.8471143456135652e-5,5.516550084143742e-4,3.121649213896489e-5,0.0032058764285411655,1.8379222213283012e-4,0,0,0,0
2016,23023,Sagadahoc County,35856,23,ME,243,0.00677710843373494,0.0038556183435821947,0.0070989431008165165,1,0,19,0,5.298973672467649e-4,0,5.516550084143742e-4,3.121649213896489e-5,0.0032058764285411655,1.8379222213283012e-4,0,0,0,0
2016,24033,Prince George's County,909327,24,MD,156939,0.17258807887591593,0.05903227781080047,0.0070989431008165165,1,1,6043,229,0.006645574144394701,2.5183459855475534e-4,0.002420539233955791,1.081565885452921e-4,0.0032058764285411655,1.8379222213283012e-4,1,1,1,1
2016,24027,Howard County,325690,24,MD,19252,0.05911142497466916,0.05903227781080047,0.0070989431008165165,1,1,867,18,0.0026620405907458013,5.526727870060487e-5,0.002420539233955791,1.081565885452921e-4,0.0032058764285411655,1.8379222213283012e-4,1,0,0,0
2016,24001,Allegany County,70416,24,MD,1361,0.019327993637809588,0.05903227781080047,0.0070989431008165165,0,1,118,7,0.0016757555101113383,9.940922517609634e-5,0.002420539233955791,1.081565885452921e-4,0.0032058764285411655,1.8379222213283012e-4,0,0,0,0
2016,24041,Talbot County,37181,24,MD,596,0.016029692584922407,0.05903227781080047,0.0070989431008165165,0,1,35,1,9.413410075038326e-4,2.689545735725236e-5,0.002420539233955791,1.081565885452921e-4,0.0032058764285411655,1.8379222213283012e-4,0,0,0,0
2016,24023,Garrett County,29014,24,MD,55,0.0018956365892327841,0.05903227781080047,0.0070989431008165165,0,0,4,0,1.3786447921692975e-4,0,0.002420539233955791,1.081565885452921e-4,0.0032058764285411655,1.8379222213283012e-4,0,0,0,0
2016,24047,Worcester County,52276,24,MD,575,0.010999311347463464,0.05903227781080047,0.0070989431008165165,0,1,61,2,0.0011668834646874284,3.8258474252046826e-5,0.002420539233955791,1.081565885452921e-4,0.0032058764285411655,1.8379222213283012e-4,0,0,0,0
2016,24017,Charles County,163257,24,MD,8633,0.052879815260601384,0.05903227781080047,0.0070989431008165165,0,1,564,43,0.0034546757566291187,2.6338839988484413e-4,0.002420539233955791,1.081565885452921e-4,0.0032058764285411655,1.8379222213283012e-4,1,1,1,1
2016,24029,Kent County,19422,24,MD,274,0.014107712902893626,0.05903227781080047,0.0070989431008165165,0,1,79,4,0.004067552260323345,2.0595201318092884e-4,0.002420539233955791,1.081565885452921e-4,0.0032058764285411655,1.8379222213283012e-4,1,1,1,1
2016,24015,Cecil County,102855,24,MD,5006,0.04867045841232803,0.05903227781080047,0.0070989431008165165,0,1,167,8,0.0016236449370472996,7.777939818190657e-5,0.002420539233955791,1.081565885452921e-4,0.0032058764285411655,1.8379222213283012e-4,0,0,0,0
2016,24013,Carroll County,168447,24,MD,2280,0.013535414700172754,0.05903227781080047,0.0070989431008165165,0,1,436,46,0.0025883512321382986,2.730829281613801e-4,0.002420539233955791,1.081565885452921e-4,0.0032058764285411655,1.8379222213283012e-4,1,1,0,1
2016,24043,Washington County,151049,24,MD,10537,0.0697588199855676,0.05903227781080047,0.0070989431008165165,1,1,206,4,0.0013637958543254176,2.648147289952267e-5,0.002420539233955791,1.081565885452921e-4,0.0032058764285411655,1.8379222213283012e-4,0,0,0,0
2016,24019,Dorchester County,31929,24,MD,2124,0.06652259701212064,0.05903227781080047,0.0070989431008165165,1,1,51,2,0.0015972939960537443,6.263898023740174e-5,0.002420539233955791,1.081565885452921e-4,0.0032058764285411655,1.8379222213283012e-4,0,0,0,0
2016,24021,Frederick County,259547,24,MD,7847,0.030233445194897263,0.05903227781080047,0.0070989431008165165,0,1,918,49,0.0035369316539971564,1.8879046954886785e-4,0.002420539233955791,1.081565885452921e-4,0.0032058764285411655,1.8379222213283012e-4,1,1,1,1
2016,24003,Anne Arundel County,579234,24,MD,29910,0.05163716218315914,0.05903227781080047,0.0070989431008165165,0,1,1725,82,0.002978071038647593,1.4156627546034936e-4,0.002420539233955791,1.081565885452921e-4,0.0032058764285411655,1.8379222213283012e-4,1,1,0,0
2016,24037,St. Mary's County,113510,24,MD,4354,0.03835785393357413,0.05903227781080047,0.0070989431008165165,0,1,150,7,0.0013214694740551493,6.166857545590697e-5,0.002420539233955791,1.081565885452921e-4,0.0032058764285411655,1.8379222213283012e-4,0,0,0,0
2016,24009,Calvert County,92525,24,MD,1322,0.014288030262091326,0.05903227781080047,0.0070989431008165165,0,1,150,8,0.0016211834639286678,8.646311807619562e-5,0.002420539233955791,1.081565885452921e-4,0.0032058764285411655,1.8379222213283012e-4,0,0,0,0
2016,24039,Somerset County,25616,24,MD,1374,0.05363835103060587,0.05903227781080047,0.0070989431008165165,0,1,26,0,0.0010149906308557152,0,0.002420539233955791,1.081565885452921e-4,0.0032058764285411655,1.8379222213283012e-4,0,0,0,0
2016,24035,Queen Anne's County,50381,24,MD,418,0.008296778547468292,0.05903227781080047,0.0070989431008165165,0,1,52,6,0.0010321351303070603,1.1909251503543003e-4,0.002420539233955791,1.081565885452921e-4,0.0032058764285411655,1.8379222213283012e-4,0,1,0,0
2016,24005,Baltimore County,827370,24,MD,163314,0.19738931795931688,0.05903227781080047,0.0070989431008165165,1,1,2831,110,0.0034216855820249706,1.3295140021997413e-4,0.002420539233955791,1.081565885452921e-4,0.0032058764285411655,1.8379222213283012e-4,1,1,1,0
2016,24025,Harford County,255441,24,MD,12541,0.049095485846046644,0.05903227781080047,0.0070989431008165165,0,1,414,6,0.0016207265082739263,2.3488789974984438e-5,0.002420539233955791,1.081565885452921e-4,0.0032058764285411655,1.8379222213283012e-4,0,0,0,0
2016,24011,Caroline County,33406,24,MD,821,0.024576423396994552,0.05903227781080047,0.0070989431008165165,0,1,71,0,0.002125366700592708,0,0.002420539233955791,1.081565885452921e-4,0.0032058764285411655,1.8379222213283012e-4,0,0,0,0
2016,24045,Wicomico County,103609,24,MD,10962,0.10580161955042515,0.05903227781080047,0.0070989431008165165,1,1,406,7,0.0039185785018675985,6.756169830806204e-5,0.002420539233955791,1.081565885452921e-4,0.0032058764285411655,1.8379222213283012e-4,1,0,1,0
2016,24510,Baltimore City,593490,24,MD,151238,0.25482821951507184,0.05903227781080047,0.0070989431008165165,1,1,2068,104,0.0034844732008963925,1.7523462905861935e-4,0.002420539233955791,1.081565885452921e-4,0.0032058764285411655,1.8379222213283012e-4,1,1,1,0
2016,24031,Montgomery County,1050688,24,MD,45395,0.043205023755862826,0.05903227781080047,0.0070989431008165165,0,1,4300,229,0.0040925564963147955,2.1795242736188098e-4,0.002420539233955791,1.081565885452921e-4,0.0032058764285411655,1.8379222213283012e-4,1,1,1,1
2016,25009,Essex County,789034,25,MA,6694,0.008483791572986715,0.005005050582796326,0.0070989431008165165,1,1,8673,448,0.010991921767629786,5.67782883880796e-4,0.006532463217739114,4.073823180012359e-4,0.0032058764285411655,1.8379222213283012e-4,1,1,1,1
2016,25027,Worcester County,830622,25,MA,5538,0.006667292703540238,0.005005050582796326,0.0070989431008165165,1,0,5550,265,0.006681739708314973,3.19038022108733e-4,0.006532463217739114,4.073823180012359e-4,0.0032058764285411655,1.8379222213283012e-4,1,0,1,1
2016,25005,Bristol County,565217,25,MA,515,9.111544769530995e-4,0.005005050582796326,0.0070989431008165165,0,0,3580,172,0.006333850538819604,3.043079029823944e-4,0.006532463217739114,4.073823180012359e-4,0.0032058764285411655,1.8379222213283012e-4,0,0,1,1
2016,25023,Plymouth County,521202,25,MA,6524,0.012517219811128891,0.005005050582796326,0.0070989431008165165,1,1,5083,285,0.009752456820963849,5.468129439257716e-4,0.006532463217739114,4.073823180012359e-4,0.0032058764285411655,1.8379222213283012e-4,1,1,1,1
2016,25013,Hampden County,466372,25,MA,6019,0.012906006364018422,0.005005050582796326,0.0070989431008165165,1,1,3777,373,0.008098685169778632,7.997907250006433e-4,0.006532463217739114,4.073823180012359e-4,0.0032058764285411655,1.8379222213283012e-4,1,1,1,1
2016,25017,Middlesex County,1611699,25,MA,4015,0.002491159949841751,0.005005050582796326,0.0070989431008165165,0,0,14208,845,0.008815541859863411,5.242914464797708e-4,0.006532463217739114,4.073823180012359e-4,0.0032058764285411655,1.8379222213283012e-4,1,1,1,1
2016,25019,Nantucket County,11399,25,MA,36,0.003158171769453461,0.005005050582796326,0.0070989431008165165,0,0,11,1,9.649969295552241e-4,8.772699359592947e-5,0.006532463217739114,4.073823180012359e-4,0.0032058764285411655,1.8379222213283012e-4,0,0,0,0
2016,25015,Hampshire County,160830,25,MA,216,0.0013430330162283156,0.005005050582796326,0.0070989431008165165,0,0,518,30,0.003220792140769757,1.8653236336504383e-4,0.006532463217739114,4.073823180012359e-4,0.0032058764285411655,1.8379222213283012e-4,0,0,1,1
2016,25007,Dukes County,17332,25,MA,36,0.0020770828525271175,0.005005050582796326,0.0070989431008165165,0,0,17,0,9.808446803600277e-4,0,0.006532463217739114,4.073823180012359e-4,0.0032058764285411655,1.8379222213283012e-4,0,0,0,0
2016,25021,Norfolk County,706775,25,MA,2438,0.0034494711895582046,0.005005050582796326,0.0070989431008165165,0,0,5896,499,0.008342117364083336,7.060238406848007e-4,0.006532463217739114,4.073823180012359e-4,0.0032058764285411655,1.8379222213283012e-4,1,1,1,1
2016,25025,Suffolk County,803907,25,MA,6914,0.008600497321207552,0.005005050582796326,0.0070989431008165165,1,1,12890,524,0.01603419300988796,6.518166902390451e-4,0.006532463217739114,4.073823180012359e-4,0.0032058764285411655,1.8379222213283012e-4,1,1,1,1
2016,25011,Franklin County,70180,25,MA,29,4.1322314049586776e-4,0.005005050582796326,0.0070989431008165165,0,0,257,37,0.0036620119692220006,5.272157309774865e-4,0.006532463217739114,4.073823180012359e-4,0.0032058764285411655,1.8379222213283012e-4,0,1,1,1
2016,25001,Barnstable County,212990,25,MA,689,0.003234893656979201,0.005005050582796326,0.0070989431008165165,0,0,860,43,0.0040377482510916005,2.0188741255458003e-4,0.006532463217739114,4.073823180012359e-4,0.0032058764285411655,1.8379222213283012e-4,0,0,1,1
2016,25003,Berkshire County,124944,25,MA,477,0.003817710334229735,0.005005050582796326,0.0070989431008165165,0,0,442,35,0.003537584838007427,2.801254962223076e-4,0.006532463217739114,4.073823180012359e-4,0.0032058764285411655,1.8379222213283012e-4,0,0,1,1
2016,26009,Antrim County,23324,26,MI,81,0.0034728176985079746,0.008724907064438521,0.0070989431008165165,0,0,10,1,4.2874292574172527e-4,4.287429257417253e-5,0.0012863599617948221,9.97450382622574e-5,0.0032058764285411655,1.8379222213283012e-4,0,0,0,0
2016,26073,Isabella County,69872,26,MI,656,0.009388596290359515,0.008724907064438521,0.0070989431008165165,1,1,60,7,8.587130753377604e-4,1.0018319212273872e-4,0.0012863599617948221,9.97450382622574e-5,0.0032058764285411655,1.8379222213283012e-4,0,1,0,0
2016,26143,Roscommon County,24019,26,MI,161,0.006703026770473375,0.008724907064438521,0.0070989431008165165,0,0,16,0,6.661393063824472e-4,0,0.0012863599617948221,9.97450382622574e-5,0.0032058764285411655,1.8379222213283012e-4,0,0,0,0
2016,26163,Wayne County,1749343,26,MI,59161,0.03381898232650772,0.008724907064438521,0.0070989431008165165,1,1,16729,1782,0.009563018801915919,0.0010186681514145596,0.0012863599617948221,9.97450382622574e-5,0.0032058764285411655,1.8379222213283012e-4,1,1,1,1
2016,26031,Cheboygan County,25276,26,MI,140,0.005538851084032284,0.008724907064438521,0.0070989431008165165,0,0,19,1,7.517012185472385e-4,3.956322202880203e-5,0.0012863599617948221,9.97450382622574e-5,0.0032058764285411655,1.8379222213283012e-4,0,0,0,0
2016,26045,Eaton County,110268,26,MI,1400,0.012696339826604274,0.008724907064438521,0.0070989431008165165,1,1,131,6,0.0011880146552036856,5.441288497116117e-5,0.0012863599617948221,9.97450382622574e-5,0.0032058764285411655,1.8379222213283012e-4,0,0,0,0
2016,26101,Manistee County,24558,26,MI,125,0.005089991041615767,0.008724907064438521,0.0070989431008165165,0,0,11,0,4.4791921166218747e-4,0,0.0012863599617948221,9.97450382622574e-5,0.0032058764285411655,1.8379222213283012e-4,0,0,0,0
2016,26149,St. Joseph County,60964,26,MI,562,0.009218555212912538,0.008724907064438521,0.0070989431008165165,1,1,32,1,5.248999409487566e-4,1.6403123154648645e-5,0.0012863599617948221,9.97450382622574e-5,0.0032058764285411655,1.8379222213283012e-4,0,0,0,0
2016,26141,Presque Isle County,12592,26,MI,39,0.00309720457433291,0.008724907064438521,0.0070989431008165165,0,0,11,0,8.735705209656925e-4,0,0.0012863599617948221,9.97450382622574e-5,0.0032058764285411655,1.8379222213283012e-4,0,0,0,0
2016,26005,Allegan County,118081,26,MI,843,0.007139167181849747,0.008724907064438521,0.0070989431008165165,0,1,98,2,8.299387708437429e-4,1.693752593558659e-5,0.0012863599617948221,9.97450382622574e-5,0.0032058764285411655,1.8379222213283012e-4,0,0,0,0
2016,26017,Bay County,103126,26,MI,1018,0.009871419428660086,0.008724907064438521,0.0070989431008165165,1,1,143,4,0.0013866532203324088,3.878750266664081e-5,0.0012863599617948221,9.97450382622574e-5,0.0032058764285411655,1.8379222213283012e-4,1,0,0,0
2016,26123,Newaygo County,48980,26,MI,211,0.00430788076766027,0.008724907064438521,0.0070989431008165165,0,0,22,0,4.4916292364230296e-4,0,0.0012863599617948221,9.97450382622574e-5,0.0032058764285411655,1.8379222213283012e-4,0,0,0,0
2016,26161,Washtenaw County,367601,26,MI,7312,0.019891131961012075,0.008724907064438521,0.0070989431008165165,1,1,1075,61,0.0029243663646181593,1.659407890620537e-4,0.0012863599617948221,9.97450382622574e-5,0.0032058764285411655,1.8379222213283012e-4,1,1,0,0
2016,26145,Saginaw County,190539,26,MI,2638,0.013844934632804833,0.008724907064438521,0.0070989431008165165,1,1,663,59,0.0034796026010423062,3.0964789360708305e-4,0.0012863599617948221,9.97450382622574e-5,0.0032058764285411655,1.8379222213283012e-4,1,1,1,1
2016,26125,Oakland County,1257584,26,MI,27020,0.021485642310970877,0.008724907064438521,0.0070989431008165165,1,1,7267,696,0.005778540439445794,5.534421557526177e-4,0.0012863599617948221,9.97450382622574e-5,0.0032058764285411655,1.8379222213283012e-4,1,1,1,1
2016,26127,Oceana County,26467,26,MI,121,0.0045717308346242495,0.008724907064438521,0.0070989431008165165,0,0,9,1,3.4004609513734087e-4,3.778289945970454e-5,0.0012863599617948221,9.97450382622574e-5,0.0032058764285411655,1.8379222213283012e-4,0,0,0,0
2016,26039,Crawford County,14029,26,MI,76,0.005417349775465108,0.008724907064438521,0.0070989431008165165,0,0,53,4,0.0037778886592059304,2.8512367239290045e-4,0.0012863599617948221,9.97450382622574e-5,0.0032058764285411655,1.8379222213283012e-4,1,1,1,1
2016,26119,Montmorency County,9328,26,MI,29,0.003108919382504288,0.008724907064438521,0.0070989431008165165,0,0,5,0,5.360205831903945e-4,0,0.0012863599617948221,9.97450382622574e-5,0.0032058764285411655,1.8379222213283012e-4,0,0,0,0
2016,26037,Clinton County,79595,26,MI,1127,0.01415918085306866,0.008724907064438521,0.0070989431008165165,1,1,118,9,0.001482505182486337,1.1307242917268673e-4,0.0012863599617948221,9.97450382622574e-5,0.0032058764285411655,1.8379222213283012e-4,1,1,0,0
2016,26065,Ingham County,292406,26,MI,7362,0.02517732194277819,0.008724907064438521,0.0070989431008165165,1,1,470,11,0.0016073541582594065,3.761892710819887e-5,0.0012863599617948221,9.97450382622574e-5,0.0032058764285411655,1.8379222213283012e-4,1,0,0,0
2016,26091,Lenawee County,98451,26,MI,880,0.008938456694193051,0.008724907064438521,0.0070989431008165165,1,1,93,2,9.446323551817656e-4,2.0314674304984207e-5,0.0012863599617948221,9.97450382622574e-5,0.0032058764285411655,1.8379222213283012e-4,0,0,0,0
2016,26067,Ionia County,64697,26,MI,444,0.006862760251634543,0.008724907064438521,0.0070989431008165165,0,0,76,2,0.001174706709739246,3.091333446682227e-5,0.0012863599617948221,9.97450382622574e-5,0.0032058764285411655,1.8379222213283012e-4,0,0,0,0
2016,26035,Clare County,30950,26,MI,228,0.007366720516962843,0.008724907064438521,0.0070989431008165165,0,1,11,1,3.554119547657512e-4,3.231017770597738e-5,0.0012863599617948221,9.97450382622574e-5,0.0032058764285411655,1.8379222213283012e-4,0,0,0,0
2016,26051,Gladwin County,25449,26,MI,172,0.006758615269755196,0.008724907064438521,0.0070989431008165165,0,0,14,1,5.501198475382137e-4,3.929427482415812e-5,0.0012863599617948221,9.97450382622574e-5,0.0032058764285411655,1.8379222213283012e-4,0,0,0,0
2016,26137,Otsego County,24668,26,MI,208,0.008431976649910815,0.008724907064438521,0.0070989431008165165,0,1,92,8,0.0037295281336143992,3.2430679422733907e-4,0.0012863599617948221,9.97450382622574e-5,0.0032058764285411655,1.8379222213283012e-4,1,1,1,1
2016,26109,Menominee County,22780,26,MI,58,0.0025460930640913084,0.008724907064438521,0.0070989431008165165,0,0,5,0,2.1949078138718174e-4,0,0.0012863599617948221,9.97450382622574e-5,0.0032058764285411655,1.8379222213283012e-4,0,0,0,0
